office,year,month,consumption
254,2023,1,9224549
254,2023,2,621238
254,2023,3,4012849
254,2023,4,7633721
254,2023,5,2619696
254,2023,6,2065086
254,2023,7,4546230
254,2023,8,4463825
254,2023,9,7256913
254,2023,10,1060798
254,2023,11,7253092
254,2023,12,2569802
255,2019,1,8215864
255,2019,2,2370664
255,2019,3,38624
255,2019,4,1624715
255,2019,5,1107296
255,2019,6,6951120
255,2019,7,9107817
255,2019,8,5015789
255,2019,9,4869996
255,2019,10,253973
255,2019,11,1111530
255,2019,12,9778079
255,2020,1,8951269
255,2020,2,8157020
255,2020,3,1828028
255,2020,4,3593243
255,2020,5,1702283
255,2020,6,1355857
255,2020,7,871603
255,2020,8,648216
255,2020,9,6240319
255,2020,10,6377858
255,2020,11,3864516
255,2020,12,3472176
255,2021,1,344306
255,2021,2,4882746
255,2021,3,6498877
255,2021,4,3154616
255,2021,5,1422801
255,2021,6,4391640
255,2021,7,4838744
255,2021,8,851735
255,2021,9,2812618
255,2021,10,4571080
255,2021,11,6859029
255,2021,12,8133535
255,2022,1,1543435
255,2022,2,3597459
255,2022,3,776089
255,2022,4,3781966
255,2022,5,4561006
255,2022,6,1600668
255,2022,7,9073469
255,2022,8,4294471
255,2022,9,131869
255,2022,10,8629577
255,2022,11,4634968
255,2022,12,9711234
255,2023,1,9506035
255,2023,2,7473051
255,2023,3,4774811
255,2023,4,772705
255,2023,5,5689312
255,2023,6,3620921
255,2023,7,4436964
255,2023,8,8471492
255,2023,9,1943341
255,2023,10,9218433
255,2023,11,6240845
255,2023,12,5897738
256,2019,1,187808
256,2019,2,983013
256,2019,3,514451
256,2019,4,78561
256,2019,5,644394
256,2019,6,783482
256,2019,7,165519
256,2019,8,145854
256,2019,9,439939
256,2019,10,423758
256,2019,11,392379
256,2019,12,135707
256,2020,1,445622
256,2020,2,223549
256,2020,3,477452
256,2020,4,670691
256,2020,5,353230
256,2020,6,558670
256,2020,7,586538
256,2020,8,718863
256,2020,9,846382
256,2020,10,78122
256,2020,11,294561
256,2020,12,889354
256,2021,1,209413
256,2021,2,461605
256,2021,3,30494
256,2021,4,89869
256,2021,5,551529
256,2021,6,126840
256,2021,7,554427
256,2021,8,657131
256,2021,9,757830
256,2021,10,778831
256,2021,11,345162
256,2021,12,637885
256,2022,1,674961
256,2022,2,263874
256,2022,3,155129
256,2022,4,136724
256,2022,5,126760
256,2022,6,188413
256,2022,7,530470
256,2022,8,856118
256,2022,9,723784
256,2022,10,332474
256,2022,11,137195
256,2022,12,63674
256,2023,1,102570
256,2023,2,920012
256,2023,3,509648
256,2023,4,267417
256,2023,5,342237
256,2023,6,39013
256,2023,7,592440
256,2023,8,494485
256,2023,9,373179
256,2023,10,620702
256,2023,11,645063
256,2023,12,20310
257,2019,1,954842
257,2019,2,985324
257,2019,3,763798
257,2019,4,755106
257,2019,5,715195
257,2019,6,699034
257,2019,7,781272
257,2019,8,555393
257,2019,9,128318
257,2019,10,856574
257,2019,11,709942
257,2019,12,259224
257,2020,1,957549
257,2020,2,330620
257,2020,3,852145
257,2020,4,651103
257,2020,5,861444
257,2020,6,772715
257,2020,7,801256
257,2020,8,949858
257,2020,9,590881
257,2020,10,665076
257,2020,11,383563
257,2020,12,591447
257,2021,1,605220
257,2021,2,125916
257,2021,3,254554
257,2021,4,684701
257,2021,5,166408
257,2021,6,687557
257,2021,7,889438
257,2021,8,154120
257,2021,9,249956
257,2021,10,444507
257,2021,11,21954
257,2021,12,577411
257,2022,1,734231
257,2022,2,773640
257,2022,3,947894
257,2022,4,873083
257,2022,5,976189
257,2022,6,276670
257,2022,7,782955
257,2022,8,992179
257,2022,9,159747
257,2022,10,623211
257,2022,11,598953
257,2022,12,383654
257,2023,1,22784
257,2023,2,818872
257,2023,3,480949
257,2023,4,377878
257,2023,5,669127
257,2023,6,524495
257,2023,7,928740
257,2023,8,749535
257,2023,9,829473
257,2023,10,977579
257,2023,11,961967
257,2023,12,942520
258,2019,1,45083139
258,2019,2,763285
258,2019,3,58483979
258,2019,4,98614011
258,2019,5,89146372
258,2019,6,3243217
258,2019,7,21998922
258,2019,8,61146953
258,2019,9,60046297
258,2019,10,94153584
258,2019,11,64452136
258,2019,12,25541509
258,2020,1,7603367
258,2020,2,25210400
258,2020,3,82282368
258,2020,4,58281847
258,2020,5,40333557
258,2020,6,75446209
258,2020,7,72264215
258,2020,8,18489751
258,2020,9,47534134
258,2020,10,61315963
258,2020,11,79326038
258,2020,12,58806939
258,2021,1,96420555
258,2021,2,87465956
258,2021,3,90933640
258,2021,4,1252467
258,2021,5,46449997
258,2021,6,8140210
258,2021,7,44918000
258,2021,8,70963112
258,2021,9,60002875
258,2021,10,96623542
258,2021,11,96625264
258,2021,12,36654430
258,2022,1,40283493
258,2022,2,66178806
258,2022,3,65066634
258,2022,4,54557201
258,2022,5,90107101
258,2022,6,61659939
258,2022,7,92083939
258,2022,8,45344016
258,2022,9,26531020
258,2022,10,31449629
258,2022,11,24743227
258,2022,12,82302346
258,2023,1,75638334
258,2023,2,25179003
258,2023,3,76965096
258,2023,4,62131946
258,2023,5,36101525
258,2023,6,19018535
258,2023,7,37720725
258,2023,8,93978795
258,2023,9,67758779
258,2023,10,5354113
258,2023,11,29693214
258,2023,12,57895686
259,2019,1,6750959
259,2019,2,3111801
259,2019,3,8875930
259,2019,4,1661821
259,2019,5,9543244
259,2019,6,533469
259,2019,7,2533785
259,2019,8,4911110
259,2019,9,9086217
259,2019,10,7055542
259,2019,11,7371775
259,2019,12,4441166
259,2020,1,8808362
259,2020,2,764131
259,2020,3,517303
259,2020,4,455359
259,2020,5,7106386
259,2020,6,3613069
259,2020,7,1150154
259,2020,8,2538963
259,2020,9,7648628
259,2020,10,5447930
259,2020,11,3031608
259,2020,12,2968819
259,2021,1,261516
259,2021,2,7085582
259,2021,3,3882773
259,2021,4,6093827
259,2021,5,6616894
259,2021,6,5378589
259,2021,7,1390837
259,2021,8,2521670
259,2021,9,4877963
259,2021,10,9205416
259,2021,11,2710288
259,2021,12,5646490
259,2022,1,451744
259,2022,2,780361
259,2022,3,5969372
259,2022,4,5817697
259,2022,5,2223726
259,2022,6,8450634
259,2022,7,1718433
259,2022,8,6899377
259,2022,9,6756375
259,2022,10,2269947
259,2022,11,7629942
259,2022,12,8974507
259,2023,1,4846173
259,2023,2,7644117
259,2023,3,6847815
259,2023,4,8177774
259,2023,5,4601513
259,2023,6,2063462
259,2023,7,637787
259,2023,8,3834721
259,2023,9,4523481
259,2023,10,9769199
259,2023,11,7192207
259,2023,12,7265789
260,2019,1,431699
260,2019,2,855362
260,2019,3,262925
260,2019,4,617817
260,2019,5,442081
260,2019,6,762903
260,2019,7,499780
260,2019,8,616819
260,2019,9,436993
260,2019,10,741838
260,2019,11,257666
260,2019,12,64723
260,2020,1,894232
260,2020,2,455145
260,2020,3,608071
260,2020,4,992879
260,2020,5,276423
260,2020,6,842585
260,2020,7,101268
260,2020,8,335295
260,2020,9,839303
260,2020,10,450757
260,2020,11,196050
260,2020,12,375987
260,2021,1,572536
260,2021,2,329851
260,2021,3,487093
260,2021,4,195104
260,2021,5,461352
260,2021,6,37895
260,2021,7,772818
260,2021,8,901049
260,2021,9,393576
260,2021,10,661376
260,2021,11,430827
260,2021,12,567241
260,2022,1,507670
260,2022,2,695919
260,2022,3,968344
260,2022,4,874895
260,2022,5,414530
260,2022,6,878042
260,2022,7,367929
260,2022,8,443916
260,2022,9,90783
260,2022,10,460296
260,2022,11,220585
260,2022,12,417964
260,2023,1,569188
260,2023,2,366530
260,2023,3,822691
260,2023,4,199426
260,2023,5,408337
260,2023,6,114557
260,2023,7,526122
260,2023,8,254161
260,2023,9,753288
260,2023,10,972592
260,2023,11,626647
260,2023,12,684044
261,2019,1,357593
261,2019,2,563034
261,2019,3,963829
261,2019,4,629492
261,2019,5,542245
261,2019,6,397909
261,2019,7,535238
261,2019,8,698852
261,2019,9,43256
261,2019,10,203992
261,2019,11,72310
261,2019,12,55992
261,2020,1,507076
261,2020,2,337695
261,2020,3,97183
261,2020,4,809941
261,2020,5,376568
261,2020,6,386679
261,2020,7,30873
261,2020,8,504250
261,2020,9,556709
261,2020,10,665803
261,2020,11,612122
261,2020,12,172423
261,2021,1,271128
261,2021,2,743745
261,2021,3,868425
261,2021,4,319162
261,2021,5,745772
261,2021,6,585397
261,2021,7,537170
261,2021,8,388846
261,2021,9,206405
261,2021,10,719305
261,2021,11,206678
261,2021,12,5716
261,2022,1,865855
261,2022,2,175394
261,2022,3,714245
261,2022,4,112673
261,2022,5,773036
261,2022,6,51095
261,2022,7,134097
261,2022,8,766009
261,2022,9,934383
261,2022,10,403256
261,2022,11,521902
261,2022,12,608989
261,2023,1,220778
261,2023,2,740244
261,2023,3,289985
261,2023,4,61672
261,2023,5,215566
261,2023,6,439945
261,2023,7,420441
261,2023,8,80091
261,2023,9,422243
261,2023,10,12310
261,2023,11,975865
261,2023,12,950615
262,2019,1,73420
262,2019,2,515217
262,2019,3,145878
262,2019,4,207436
262,2019,5,938575
262,2019,6,654393
262,2019,7,877954
262,2019,8,796974
262,2019,9,229802
262,2019,10,828552
262,2019,11,606562
262,2019,12,230207
262,2020,1,499809
262,2020,2,441989
262,2020,3,830602
262,2020,4,922173
262,2020,5,228078
262,2020,6,740236
262,2020,7,570701
262,2020,8,67829
262,2020,9,734415
262,2020,10,68884
262,2020,11,990148
262,2020,12,898170
262,2021,1,941218
262,2021,2,566690
262,2021,3,436380
262,2021,4,393316
262,2021,5,476823
262,2021,6,271819
262,2021,7,282798
262,2021,8,663477
262,2021,9,703738
262,2021,10,599990
262,2021,11,760147
262,2021,12,490819
262,2022,1,861866
262,2022,2,777628
262,2022,3,387477
262,2022,4,615406
262,2022,5,475881
262,2022,6,519750
262,2022,7,808082
262,2022,8,151398
262,2022,9,486481
262,2022,10,809374
262,2022,11,53289
262,2022,12,931278
262,2023,1,609303
262,2023,2,859943
262,2023,3,626541
262,2023,4,182515
262,2023,5,543187
262,2023,6,342808
262,2023,7,110072
262,2023,8,347136
262,2023,9,747753
262,2023,10,709878
262,2023,11,28515
262,2023,12,552721
263,2019,1,20410196
263,2019,2,26577485
263,2019,3,31351467
263,2019,4,78923650
263,2019,5,20351262
263,2019,6,39545796
263,2019,7,1091113
263,2019,8,84506199
263,2019,9,66320924
263,2019,10,69937153
263,2019,11,22331015
263,2019,12,83219821
263,2020,1,73351824
263,2020,2,77062128
263,2020,3,53437711
263,2020,4,65519808
263,2020,5,47798757
263,2020,6,41409107
263,2020,7,61469644
263,2020,8,36445706
263,2020,9,18447191
263,2020,10,45618724
263,2020,11,349350
263,2020,12,85548828
263,2021,1,27945052
263,2021,2,36947551
263,2021,3,95175315
263,2021,4,33862205
263,2021,5,20658567
263,2021,6,7494550
263,2021,7,65841893
263,2021,8,71456637
263,2021,9,99188971
263,2021,10,86510195
263,2021,11,53167678
263,2021,12,69199549
263,2022,1,8559385
263,2022,2,15110478
263,2022,3,29118562
263,2022,4,40645362
263,2022,5,10730695
263,2022,6,66779704
263,2022,7,79093450
263,2022,8,85656747
263,2022,9,66562349
263,2022,10,23786219
263,2022,11,7500526
263,2022,12,21311011
263,2023,1,215242
263,2023,2,21896413
263,2023,3,5317664
263,2023,4,18816807
263,2023,5,92860229
263,2023,6,18215600
263,2023,7,91020511
263,2023,8,8942829
263,2023,9,41115530
263,2023,10,71602860
263,2023,11,43652282
263,2023,12,72514618
264,2019,1,406270
264,2019,2,337381
264,2019,3,582691
264,2019,4,109853
264,2019,5,484212
264,2019,6,465960
264,2019,7,131033
264,2019,8,418614
264,2019,9,981471
264,2019,10,421475
264,2019,11,201431
264,2019,12,825403
264,2020,1,656504
264,2020,2,143677
264,2020,3,453882
264,2020,4,871170
264,2020,5,179448
264,2020,6,153315
264,2020,7,82912
264,2020,8,43069
264,2020,9,540164
264,2020,10,336473
264,2020,11,614153
264,2020,12,47593
264,2021,1,985549
264,2021,2,51186
264,2021,3,794616
264,2021,4,434744
264,2021,5,557512
264,2021,6,928778
264,2021,7,821746
264,2021,8,283008
264,2021,9,901998
264,2021,10,89694
264,2021,11,264058
264,2021,12,237531
264,2022,1,797559
264,2022,2,763977
264,2022,3,743045
264,2022,4,212193
264,2022,5,484132
264,2022,6,17077
264,2022,7,251018
264,2022,8,220505
264,2022,9,484552
264,2022,10,926162
264,2022,11,684813
264,2022,12,717535
264,2023,1,852811
264,2023,2,935640
264,2023,3,180036
264,2023,4,751950
264,2023,5,221557
264,2023,6,216420
264,2023,7,957748
264,2023,8,633808
264,2023,9,454972
264,2023,10,37642
264,2023,11,782827
264,2023,12,536006
265,2019,1,7237460
265,2019,2,1026071
265,2019,3,6637618
265,2019,4,2410510
265,2019,5,28685
265,2019,6,3135647
265,2019,7,1256542
265,2019,8,2802396
265,2019,9,2137471
265,2019,10,4574821
265,2019,11,4847375
265,2019,12,8028803
265,2020,1,9010133
265,2020,2,2512407
265,2020,3,3097390
265,2020,4,1438659
265,2020,5,1827570
265,2020,6,9135406
265,2020,7,1016690
265,2020,8,515410
265,2020,9,1944574
265,2020,10,2292828
265,2020,11,7677809
265,2020,12,7672720
265,2021,1,5381001
265,2021,2,8896458
265,2021,3,6468825
265,2021,4,2446207
265,2021,5,7012444
265,2021,6,6828675
265,2021,7,8942539
265,2021,8,1562868
265,2021,9,661397
265,2021,10,5335558
265,2021,11,4375025
265,2021,12,8493403
265,2022,1,7687291
265,2022,2,5774018
265,2022,3,7778887
265,2022,4,9549817
265,2022,5,5586206
265,2022,6,2575357
265,2022,7,7507075
265,2022,8,6908419
265,2022,9,2119487
265,2022,10,4337815
265,2022,11,2732813
265,2022,12,8845786
265,2023,1,2900627
265,2023,2,9521830
265,2023,3,9995719
265,2023,4,6158906
265,2023,5,6627025
265,2023,6,4173990
265,2023,7,4455522
265,2023,8,4576372
265,2023,9,9060882
265,2023,10,9653612
265,2023,11,5106915
265,2023,12,7982940
266,2019,1,60745350
266,2019,2,59225505
266,2019,3,52265657
266,2019,4,55285261
266,2019,5,14467424
266,2019,6,3136121
266,2019,7,78125405
266,2019,8,397073
266,2019,9,61198301
266,2019,10,53106278
266,2019,11,754005
266,2019,12,50682985
266,2020,1,31593818
266,2020,2,53067660
266,2020,3,72026011
266,2020,4,2854749
266,2020,5,87216024
266,2020,6,80515243
266,2020,7,63925930
266,2020,8,91249803
266,2020,9,41615822
266,2020,10,92465918
266,2020,11,6495888
266,2020,12,95450046
266,2021,1,33917809
266,2021,2,55968330
266,2021,3,8459380
266,2021,4,86236847
266,2021,5,58813540
266,2021,6,62673630
266,2021,7,95425664
266,2021,8,48139086
266,2021,9,32050918
266,2021,10,65962616
266,2021,11,93966511
266,2021,12,14093700
266,2022,1,50699614
266,2022,2,26353413
266,2022,3,64065553
266,2022,4,51200127
266,2022,5,74275785
266,2022,6,8758420
266,2022,7,40625350
266,2022,8,32031921
266,2022,9,93045268
266,2022,10,91749635
266,2022,11,44416945
266,2022,12,35086986
266,2023,1,77393312
266,2023,2,63351130
266,2023,3,72829801
266,2023,4,72785674
266,2023,5,37158842
266,2023,6,23987143
266,2023,7,82230336
266,2023,8,43591364
266,2023,9,69622840
266,2023,10,53470075
266,2023,11,31026314
266,2023,12,76320631
267,2019,1,28989
267,2019,2,978489
267,2019,3,846696
267,2019,4,152854
267,2019,5,326327
267,2019,6,496411
267,2019,7,609456
267,2019,8,980903
267,2019,9,636760
267,2019,10,979366
267,2019,11,517434
267,2019,12,454169
267,2020,1,464812
267,2020,2,353336
267,2020,3,142643
267,2020,4,171231
267,2020,5,994659
267,2020,6,408627
267,2020,7,67640
267,2020,8,995268
267,2020,9,62196
267,2020,10,871149
267,2020,11,886179
267,2020,12,311993
267,2021,1,356768
267,2021,2,792335
267,2021,3,877428
267,2021,4,343893
267,2021,5,164483
267,2021,6,742835
267,2021,7,199862
267,2021,8,291774
267,2021,9,56512
267,2021,10,698307
267,2021,11,527179
267,2021,12,990726
267,2022,1,249732
267,2022,2,717359
267,2022,3,463627
267,2022,4,774993
267,2022,5,417557
267,2022,6,488785
267,2022,7,664770
267,2022,8,305736
267,2022,9,326330
267,2022,10,681016
267,2022,11,474826
267,2022,12,214769
267,2023,1,530859
267,2023,2,304255
267,2023,3,440550
267,2023,4,57678
267,2023,5,641183
267,2023,6,463960
267,2023,7,455556
267,2023,8,599610
267,2023,9,780995
267,2023,10,93822
267,2023,11,657318
267,2023,12,48745
268,2019,1,34435416
268,2019,2,23638614
268,2019,3,8437235
268,2019,4,15125500
268,2019,5,14032811
268,2019,6,88361017
268,2019,7,17366625
268,2019,8,72572810
268,2019,9,43317280
268,2019,10,65505684
268,2019,11,90999157
268,2019,12,91447551
268,2020,1,79318852
268,2020,2,93926780
268,2020,3,25717876
268,2020,4,11843133
268,2020,5,78061501
268,2020,6,97874346
268,2020,7,20525562
268,2020,8,76049359
268,2020,9,59481462
268,2020,10,37667776
268,2020,11,85499078
268,2020,12,47351786
268,2021,1,22599231
268,2021,2,80454698
268,2021,3,2761731
268,2021,4,69267725
268,2021,5,80073970
268,2021,6,24678381
268,2021,7,8318786
268,2021,8,71634282
268,2021,9,10357321
268,2021,10,5171224
268,2021,11,19620815
268,2021,12,82992221
268,2022,1,37218052
268,2022,2,31148072
268,2022,3,68282641
268,2022,4,54993540
268,2022,5,86542829
268,2022,6,40123093
268,2022,7,76011542
268,2022,8,55938511
268,2022,9,26958229
268,2022,10,31622012
268,2022,11,96935038
268,2022,12,87941389
268,2023,1,37881683
268,2023,2,76651554
268,2023,3,73744129
268,2023,4,5433726
268,2023,5,40391438
268,2023,6,6350545
268,2023,7,41839910
268,2023,8,81601841
268,2023,9,85318313
268,2023,10,29733587
268,2023,11,2062818
268,2023,12,61857959
269,2019,1,843912
269,2019,2,233314
269,2019,3,638852
269,2019,4,195894
269,2019,5,28049
269,2019,6,757838
269,2019,7,922837
269,2019,8,636048
269,2019,9,758217
269,2019,10,172632
269,2019,11,361540
269,2019,12,607500
269,2020,1,478295
269,2020,2,866931
269,2020,3,84339
269,2020,4,331284
269,2020,5,3290
269,2020,6,946966
269,2020,7,835553
269,2020,8,365119
269,2020,9,703681
269,2020,10,860476
269,2020,11,788796
269,2020,12,281150
269,2021,1,350611
269,2021,2,543623
269,2021,3,979022
269,2021,4,891755
269,2021,5,108863
269,2021,6,779016
269,2021,7,158784
269,2021,8,143036
269,2021,9,863459
269,2021,10,398866
269,2021,11,39805
269,2021,12,7650
269,2022,1,956364
269,2022,2,507928
269,2022,3,242150
269,2022,4,60905
269,2022,5,674732
269,2022,6,783843
269,2022,7,855074
269,2022,8,952023
269,2022,9,52847
269,2022,10,135501
269,2022,11,39265
269,2022,12,632091
269,2023,1,852450
269,2023,2,765107
269,2023,3,736604
269,2023,4,529986
269,2023,5,207618
269,2023,6,444556
269,2023,7,751513
269,2023,8,852693
269,2023,9,34735
269,2023,10,6319
269,2023,11,160297
269,2023,12,967043
270,2019,1,28107611
270,2019,2,3164413
270,2019,3,40566265
270,2019,4,93448701
270,2019,5,12244619
270,2019,6,93792442
270,2019,7,11903777
270,2019,8,37248554
270,2019,9,24917195
270,2019,10,76383251
270,2019,11,53393165
270,2019,12,35477401
270,2020,1,42705484
270,2020,2,11973226
270,2020,3,28385981
270,2020,4,3005242
270,2020,5,55427549
270,2020,6,75076526
270,2020,7,80735226
270,2020,8,26667561
270,2020,9,38794417
270,2020,10,68100588
270,2020,11,30149407
270,2020,12,22205118
270,2021,1,32506769
270,2021,2,76169051
270,2021,3,67950871
270,2021,4,49280365
270,2021,5,62453226
270,2021,6,31099851
270,2021,7,12799627
270,2021,8,54058296
270,2021,9,87232688
270,2021,10,63681637
270,2021,11,40847778
270,2021,12,82905074
270,2022,1,16155461
270,2022,2,83553520
270,2022,3,66302076
270,2022,4,17884865
270,2022,5,88841511
270,2022,6,72442434
270,2022,7,85736728
270,2022,8,63359339
270,2022,9,40579266
270,2022,10,8616256
270,2022,11,44157301
270,2022,12,94225061
270,2023,1,5905720
270,2023,2,85996943
270,2023,3,60591515
270,2023,4,21332260
270,2023,5,55002906
270,2023,6,74396885
270,2023,7,58150055
270,2023,8,45926532
270,2023,9,17055178
270,2023,10,48786422
270,2023,11,45609980
270,2023,12,22281635
271,2019,1,630879
271,2019,2,93710
271,2019,3,434145
271,2019,4,471526
271,2019,5,417440
271,2019,6,604942
271,2019,7,204648
271,2019,8,68155
271,2019,9,608772
271,2019,10,602610
271,2019,11,17120
271,2019,12,338073
271,2020,1,622588
271,2020,2,100829
271,2020,3,910962
271,2020,4,552372
271,2020,5,896281
271,2020,6,221856
271,2020,7,32479
271,2020,8,470151
271,2020,9,98078
271,2020,10,602625
271,2020,11,286631
271,2020,12,28585
271,2021,1,587586
271,2021,2,731436
271,2021,3,868623
271,2021,4,97400
271,2021,5,911322
271,2021,6,734601
271,2021,7,621628
271,2021,8,460116
271,2021,9,230869
271,2021,10,982897
271,2021,11,436808
271,2021,12,755125
271,2022,1,515704
271,2022,2,658212
271,2022,3,951859
271,2022,4,817042
271,2022,5,740642
271,2022,6,131076
271,2022,7,69505
271,2022,8,497238
271,2022,9,941904
271,2022,10,437337
271,2022,11,349164
271,2022,12,774645
271,2023,1,156552
271,2023,2,77314
271,2023,3,200321
271,2023,4,146923
271,2023,5,969325
271,2023,6,239825
271,2023,7,108896
271,2023,8,328814
271,2023,9,641754
271,2023,10,735531
271,2023,11,994610
271,2023,12,631258
272,2019,1,776670
272,2019,2,444233
272,2019,3,22670
272,2019,4,796763
272,2019,5,705976
272,2019,6,373052
272,2019,7,469834
272,2019,8,987901
272,2019,9,904124
272,2019,10,319604
272,2019,11,633369
272,2019,12,293157
272,2020,1,558043
272,2020,2,572139
272,2020,3,597919
272,2020,4,550275
272,2020,5,553770
